id,lat,long,type,site,code,country,locationtype
15599,51.833333,-3.016667,Dressel 20,Abergavenny,CANTONIQVIETI,UK,Military Camp
16814,51.833333,-3.016667,Dressel 20,Abergavenny,SAENIANES,UK,Military Camp
16376,54.416667,-2.966667,Dressel 20,Ambleside,QMR,UK,Military Camp
15814,55.958056,-4.064722,Dressel 20,Bar Hill,MMACSV,UK,Military Camp
16450,55.958056,-4.064722,Dressel 20,Bar Hill,GNAPCO,UK,Military Camp
16499,55.958056,-4.064722,Dressel 20,Bar Hill,SNR,UK,Military Camp
16778,55.958056,-4.064722,Dressel 20,Bar Hill,LSPBOEQ,UK,Military Camp
17083,55.958056,-4.064722,Dressel 20,Bar Hill,VIRAV,UK,Military Camp
17084,55.958056,-4.064722,Dressel 20,Bar Hill,VIRGINENSIA,UK,Military Camp
17200,55.958056,-4.064722,Dressel 20,Bar Hill,M,UK,Military Camp
17205,55.958056,-4.064722,Dressel 20,Bar Hill,MMC,UK,Military Camp
17217,55.958056,-4.064722,Dressel 20,Bar Hill,SA,UK,Military Camp
16500,55.916667,-4.35,Dressel 20,Bearsden,SNR,UK,Military Camp
16539,55.916667,-4.35,Dressel 20,Bearsden,DOMS,UK,Military Camp
16544,55.916667,-4.35,Dressel 20,Bearsden,DOMS,UK,Military Camp
17195,55.916667,-4.35,Dressel 20,Bearsden,I,UK,Military Camp
16004,54.383333,-3.283333,Dressel 20,Beckfoot,MFF,UK,Military Camp
15704,55.066667,-3.233333,Dressel 20,Birrens,LCANTP,UK,Military Camp
15748,55.066667,-3.233333,Dressel 20,Birrens,LCFPC,UK,Military Camp
16372,55.066667,-3.233333,Dressel 20,Birrens,MMRQ,UK,Military Camp
16551,55.066667,-3.233333,Dressel 20,Birrens,DOMS,UK,Military Camp
16877,55.066667,-3.233333,Dressel 20,Birrens,SCAVE,UK,Military Camp
17110,55.066667,-3.233333,Dressel 20,Birrens,AR,UK,Military Camp
17197,55.066667,-3.233333,Dressel 20,Birrens,LFI,UK,Military Camp
15391,53.216667,-3.833333,Dressel 20,Caerhûn,GAF,UK,Military Camp
16018,53.216667,-3.833333,Dressel 20,Caerhûn,LFO,UK,Military Camp
16307,53.216667,-3.833333,Dressel 20,Caerhûn,ALFO,UK,Military Camp
16617,53.216667,-3.833333,Dressel 20,Caerhûn,PASSERAR,UK,Military Camp
16870,53.216667,-3.833333,Dressel 20,Caerhûn,SCALENSIA,UK,Military Camp
15386,51.613333,-2.958889,Dressel 20,Caerleon,MAC,UK,Military Camp
15393,51.613333,-2.958889,Dressel 20,Caerleon,GAF,UK,Military Camp
15450,51.613333,-2.958889,Dressel 20,Caerleon,LAP,UK,Military Camp
15531,51.613333,-2.958889,Dressel 20,Caerleon,MAEMRVS,UK,Military Camp
15534,51.613333,-2.958889,Dressel 20,Caerleon,MAEMRVS,UK,Military Camp
15598,51.613333,-2.958889,Dressel 20,Caerleon,CANTQVIE,UK,Military Camp
15605,51.613333,-2.958889,Dressel 20,Caerleon,CANTQVIETI,UK,Military Camp
15698,51.613333,-2.958889,Dressel 20,Caerleon,BELLVC,UK,Military Camp
15772,51.613333,-2.958889,Dressel 20,Caerleon,LCM,UK,Military Camp
15983,51.613333,-2.958889,Dressel 20,Caerleon,QFC,UK,Military Camp
15998,51.613333,-2.958889,Dressel 20,Caerleon,SFE,UK,Military Camp
16000,51.613333,-2.958889,Dressel 20,Caerleon,DEF,UK,Military Camp
16065,51.613333,-2.958889,Dressel 20,Caerleon,HERMESF,UK,Military Camp
16217,51.613333,-2.958889,Dressel 20,Caerleon,IVEP,UK,Military Camp
16285,51.613333,-2.958889,Dressel 20,Caerleon,NIMELISSETMELISSE,UK,Military Camp
16319,51.613333,-2.958889,Dressel 20,Caerleon,AELFO,UK,Military Camp
16336,51.613333,-2.958889,Dressel 20,Caerleon,PLS,UK,Military Camp
16397,51.613333,-2.958889,Dressel 20,Caerleon,PMSC,UK,Military Camp
16438,51.613333,-2.958889,Dressel 20,Caerleon,IIMINIACRETCAL,UK,Military Camp
16484,51.613333,-2.958889,Dressel 20,Caerleon,PNN,UK,Military Camp
16526,51.613333,-2.958889,Dressel 20,Caerleon,COI,UK,Military Camp
16549,51.613333,-2.958889,Dressel 20,Caerleon,DOM,UK,Military Camp
16554,51.613333,-2.958889,Dressel 20,Caerleon,DOMS,UK,Military Camp
16560,51.613333,-2.958889,Dressel 20,Caerleon,DO,UK,Military Camp
16570,51.613333,-2.958889,Dressel 20,Caerleon,PORODV,UK,Military Camp
16660,51.613333,-2.958889,Dressel 20,Caerleon,LQHEDERAS,UK,Military Camp
16711,51.613333,-2.958889,Dressel 20,Caerleon,ROM,UK,Military Camp
16727,51.613333,-2.958889,Dressel 20,Caerleon,PORPS,UK,Military Camp
16916,51.613333,-2.958889,Dressel 20,Caerleon,FSCIMNIANO,UK,Military Camp
16987,51.613333,-2.958889,Dressel 20,Caerleon,SEX,UK,Military Camp
17055,51.613333,-2.958889,Dressel 20,Caerleon,LVALERITROPHIMI,UK,Military Camp
17056,51.613333,-2.958889,Dressel 20,Caerleon,LVALTROPHIMI,UK,Military Camp
17095,51.613333,-2.958889,Dressel 20,Caerleon,VIRG,UK,Military Camp
16069,52.516667,-3.433333,Dressel 20,Caersws,HISPSAENI,UK,Military Camp
17096,52.516667,-3.433333,Dressel 20,Caersws,VIRG,UK,Military Camp
17207,52.516667,-3.433333,Dressel 20,Caersws,O,UK,Military Camp
15430,54.883333,-2.933333,Dressel 20,Carlisle,PALSAEN,UK,Military Camp
15558,54.883333,-2.933333,Dressel 20,Carlisle,PANNIRVFS,UK,Military Camp
15602,54.883333,-2.933333,Dressel 20,Carlisle,CANTQVIP,UK,Military Camp
15864,54.883333,-2.933333,Dressel 20,Carlisle,SCLT,UK,Military Camp
16061,54.883333,-2.933333,Dressel 20,Carlisle,PQHEHE,UK,Military Camp
16169,54.883333,-2.933333,Dressel 20,Carlisle,QIMF,UK,Military Camp
16179,54.883333,-2.933333,Dressel 20,Carlisle,PIR,UK,Military Camp
16212,54.883333,-2.933333,Dressel 20,Carlisle,LIT,UK,Military Camp
16353,54.883333,-2.933333,Dressel 20,Carlisle,CALLAS,UK,Military Camp
16529,54.883333,-2.933333,Dressel 20,Carlisle,DOMS,UK,Military Camp
16607,54.883333,-2.933333,Dressel 20,Carlisle,FPPOR,UK,Military Camp
16654,54.883333,-2.933333,Dressel 20,Carlisle,LQS,UK,Military Camp
16712,54.883333,-2.933333,Dressel 20,Carlisle,ROMANIPALMA,UK,Military Camp
16797,54.883333,-2.933333,Dressel 20,Carlisle,QSP,UK,Military Camp
16874,54.883333,-2.933333,Dressel 20,Carlisle,SCA,UK,Military Camp
17004,54.883333,-2.933333,Dressel 20,Carlisle,CTYC,UK,Military Camp
17100,54.883333,-2.933333,Dressel 20,Carlisle,CALPVRPOT,UK,Military Camp
17184,54.883333,-2.933333,Dressel 20,Carlisle,CIA,UK,Military Camp
17201,54.883333,-2.933333,Dressel 20,Carlisle,M,UK,Military Camp
32254,54.883333,-2.933333,Dressel 20,Carlisle,CANTONIQVIETI,UK,Military Camp
32255,54.883333,-2.933333,Dressel 20,Carlisle,CANTONQ,UK,Military Camp
32256,54.883333,-2.933333,Dressel 20,Carlisle,QFG,UK,Military Camp
32257,54.883333,-2.933333,Dressel 20,Carlisle,DOMS,UK,Military Camp
32258,54.883333,-2.933333,Dressel 20,Carlisle,LVC,UK,Military Camp
33311,54.883333,-2.933333,Dressel 20,Carlisle,LPLVCA,UK,Military Camp
33312,54.883333,-2.933333,Dressel 20,Carlisle,QICSEG,UK,Military Camp
33313,54.883333,-2.933333,Dressel 20,Carlisle,ALFO,UK,Military Camp
33314,54.883333,-2.933333,Dressel 20,Carlisle,AE,UK,Military Camp
33315,54.883333,-2.933333,Dressel 20,Carlisle,QMR,UK,Military Camp
33316,54.883333,-2.933333,Dressel 20,Carlisle,DECCA,UK,Military Camp
33317,54.883333,-2.933333,Dressel 20,Carlisle,TFAMV,UK,Military Camp
15805,55.983333,-3.95,Dressel 20,Castlecary,MMCS,UK,Military Camp
16120,55.983333,-3.95,Dressel 20,Castlecary,LIDFITA,UK,Military Camp
17085,55.983333,-3.95,Dressel 20,Castlecary,VIRGINENSIA,UK,Military Camp
17178,55.983333,-3.95,Dressel 20,Castlecary,ANTIFDIS,UK,Military Camp
15677,54.366667,-1.633333,Dressel 20,Catterick,IIAVRHERACLAEPATETFILFBAR,UK,Military Camp
15775,54.366667,-1.633333,Dressel 20,Catterick,IICO,UK,Military Camp
16781,54.366667,-1.633333,Dressel 20,Catterick,IPSI,UK,Military Camp
16640,51.733333,0.483333,Dressel 20,Chelmsford,MQFF,UK,Military Camp
15380,53.2,-2.916667,Dressel 20,Chester,AA,UK,Military Camp
15383,53.2,-2.916667,Dressel 20,Chester,AAFAAE,UK,Military Camp
15407,53.2,-2.916667,Dressel 20,Chester,QAGEMELLI,UK,Military Camp
15412,53.2,-2.916667,Dressel 20,Chester,LAGER,UK,Military Camp
15416,53.2,-2.916667,Dressel 20,Chester,PORTPAH,UK,Military Camp
15417,53.2,-2.916667,Dressel 20,Chester,PORTPAH,UK,Military Camp
15420,53.2,-2.916667,Dressel 20,Chester,PAHSCALS,UK,Military Camp
15455,53.2,-2.916667,Dressel 20,Chester,PORLAR,UK,Military Camp
15465,53.2,-2.916667,Dressel 20,Chester,MAR,UK,Military Camp
15477,53.2,-2.916667,Dressel 20,Chester,CAS,UK,Military Camp
15520,53.2,-2.916667,Dressel 20,Chester,QAEOPO,UK,Military Camp
15540,53.2,-2.916667,Dressel 20,Chester,AGRICOLAE,UK,Military Camp
15546,53.2,-2.916667,Dressel 20,Chester,AGRICOLAE,UK,Military Camp
15551,53.2,-2.916667,Dressel 20,Chester,CALVI,UK,Military Camp
15566,53.2,-2.916667,Dressel 20,Chester,CANTONIQVIETI,UK,Military Camp
15591,53.2,-2.916667,Dressel 20,Chester,CANTONIQVIETI,UK,Military Camp
15616,53.2,-2.916667,Dressel 20,Chester,QANTRVG,UK,Military Camp
15621,53.2,-2.916667,Dressel 20,Chester,LAPAE,UK,Military Camp
15655,53.2,-2.916667,Dressel 20,Chester,ATATFTATAF,UK,Military Camp
15675,53.2,-2.916667,Dressel 20,Chester,AVMONT,UK,Military Camp
15758,53.2,-2.916667,Dressel 20,Chester,PCHO,UK,Military Camp
15918,53.2,-2.916667,Dressel 20,Chester,IIIENNIIVL,UK,Military Camp
15932,53.2,-2.916667,Dressel 20,Chester,IIIENNIVLHEDERA,UK,Military Camp
15997,53.2,-2.916667,Dressel 20,Chester,SF,UK,Military Camp
16003,53.2,-2.916667,Dressel 20,Chester,LEFPC,UK,Military Camp
16039,53.2,-2.916667,Dressel 20,Chester,MFELICIS,UK,Military Camp
16083,53.2,-2.916667,Dressel 20,Chester,QIA,UK,Military Camp
16112,53.2,-2.916667,Dressel 20,Chester,MIAPC,UK,Military Camp
16313,53.2,-2.916667,Dressel 20,Chester,ALF,UK,Military Camp
16318,53.2,-2.916667,Dressel 20,Chester,AELFO,UK,Military Camp
16321,53.2,-2.916667,Dressel 20,Chester,CLMFF,UK,Military Camp
16350,53.2,-2.916667,Dressel 20,Chester,QMCALLAIDIS,UK,Military Camp
16354,53.2,-2.916667,Dressel 20,Chester,QME,UK,Military Camp
16356,53.2,-2.916667,Dressel 20,Chester,LMFE,UK,Military Camp
16362,53.2,-2.916667,Dressel 20,Chester,CMM,UK,Military Camp
16381,53.2,-2.916667,Dressel 20,Chester,QMR,UK,Military Camp
16404,53.2,-2.916667,Dressel 20,Chester,LMVE,UK,Military Camp
16405,53.2,-2.916667,Dressel 20,Chester,LMVE,UK,Military Camp
16406,53.2,-2.916667,Dressel 20,Chester,LMVE,UK,Military Camp
16479,53.2,-2.916667,Dressel 20,Chester,PNN,UK,Military Camp
16618,53.2,-2.916667,Dressel 20,Chester,PASSERAR,UK,Military Camp
16700,53.2,-2.916667,Dressel 20,Chester,ROMANI,UK,Military Camp
16703,53.2,-2.916667,Dressel 20,Chester,ROMANI,UK,Military Camp
16717,53.2,-2.916667,Dressel 20,Chester,RVFPO,UK,Military Camp
16754,53.2,-2.916667,Dressel 20,Chester,MSFPC,UK,Military Camp
16759,53.2,-2.916667,Dressel 20,Chester,LSLPAMPHORA,UK,Military Camp
16768,53.2,-2.916667,Dressel 20,Chester,MSMACIRGI,UK,Military Camp
16785,53.2,-2.916667,Dressel 20,Chester,QSP,UK,Military Camp
16798,53.2,-2.916667,Dressel 20,Chester,QSP,UK,Military Camp
16871,53.2,-2.916667,Dressel 20,Chester,SCALENSIAGEME,UK,Military Camp
16876,53.2,-2.916667,Dressel 20,Chester,SCALCEL,UK,Military Camp
16887,53.2,-2.916667,Dressel 20,Chester,FSCIMNIANO,UK,Military Camp
16888,53.2,-2.916667,Dressel 20,Chester,FSCIMNIANO,UK,Military Camp
16907,53.2,-2.916667,Dressel 20,Chester,FSCIMNIANI,UK,Military Camp
16938,53.2,-2.916667,Dressel 20,Chester,SECVND,UK,Military Camp
16992,53.2,-2.916667,Dressel 20,Chester,STATIANIENSIA,UK,Military Camp
17076,53.2,-2.916667,Dressel 20,Chester,LVIST,UK,Military Camp
17120,53.2,-2.916667,Dressel 20,Chester,CVTC,UK,Military Camp
17187,53.2,-2.916667,Dressel 20,Chester,COO,UK,Military Camp
17189,53.2,-2.916667,Dressel 20,Chester,CS,UK,Military Camp
17208,53.2,-2.916667,Dressel 20,Chester,OC,UK,Military Camp
17214,53.2,-2.916667,Dressel 20,Chester,R,UK,Military Camp
17216,53.2,-2.916667,Dressel 20,Chester,RSV,UK,Military Camp
16690,53.25,-1.416667,Dressel 20,Chesterfield,BRAR,UK,Military Camp
16795,53.25,-1.416667,Dressel 20,Chesterfield,QSP,UK,Military Camp
16990,53.25,-1.416667,Dressel 20,Chesterfield,SILVESTRI,UK,Military Camp
15845,52.066667,0.2,Dressel 20,Chesterford,IICAMILIMELISSI,UK,Military Camp
15846,52.066667,0.2,Dressel 20,Chesterford,IICAMILIMELISSI,UK,Military Camp
15381,51.733333,-1.983333,Dressel 20,Cirencester,IIAALIM,UK,Military Camp
15401,51.733333,-1.983333,Dressel 20,Cirencester,LHEDERAAHEDERAF,UK,Military Camp
15434,51.733333,-1.983333,Dressel 20,Cirencester,SALS,UK,Military Camp
15456,51.733333,-1.983333,Dressel 20,Cirencester,PORLAR,UK,Military Camp
15476,51.733333,-1.983333,Dressel 20,Cirencester,CAS,UK,Military Camp
15482,51.733333,-1.983333,Dressel 20,Cirencester,ACIRGIF,UK,Military Camp
15593,51.733333,-1.983333,Dressel 20,Cirencester,CANTONIQVIETI,UK,Military Camp
15635,51.733333,-1.983333,Dressel 20,Cirencester,PARVA,UK,Military Camp
15660,51.733333,-1.983333,Dressel 20,Cirencester,ATSP,UK,Military Camp
15671,51.733333,-1.983333,Dressel 20,Cirencester,AVGGGNNNCOLEARIFBA,UK,Military Camp
15681,51.733333,-1.983333,Dressel 20,Cirencester,IIAVRHERACLAEPATETFILFBAR,UK,Military Camp
15682,51.733333,-1.983333,Dressel 20,Cirencester,LAVIVA,UK,Military Camp
15691,51.733333,-1.983333,Dressel 20,Cirencester,BARMASI,UK,Military Camp
15695,51.733333,-1.983333,Dressel 20,Cirencester,BELSIL,UK,Military Camp
15763,51.733333,-1.983333,Dressel 20,Cirencester,PCI,UK,Military Camp
15799,51.733333,-1.983333,Dressel 20,Cirencester,QCRP,UK,Military Camp
15811,51.733333,-1.983333,Dressel 20,Cirencester,MMCSAE,UK,Military Camp
15813,51.733333,-1.983333,Dressel 20,Cirencester,MMCSAR,UK,Military Camp
15824,51.733333,-1.983333,Dressel 20,Cirencester,MMCSR,UK,Military Camp
15826,51.733333,-1.983333,Dressel 20,Cirencester,MCS,UK,Military Camp
15842,51.733333,-1.983333,Dressel 20,Cirencester,CALPVRNIB,UK,Military Camp
15849,51.733333,-1.983333,Dressel 20,Cirencester,IICAMMEL,UK,Military Camp
15856,51.733333,-1.983333,Dressel 20,Cirencester,GEMELLI,UK,Military Camp
15883,51.733333,-1.983333,Dressel 20,Cirencester,FCVCV,UK,Military Camp
15946,51.733333,-1.983333,Dressel 20,Cirencester,QFALBELQFALBETN,UK,Military Camp
15974,51.733333,-1.983333,Dressel 20,Cirencester,LFCSENTI,UK,Military Camp
15989,51.733333,-1.983333,Dressel 20,Cirencester,SFE,UK,Military Camp
16016,51.733333,-1.983333,Dressel 20,Cirencester,LFO,UK,Military Camp
16027,51.733333,-1.983333,Dressel 20,Cirencester,PORFS,UK,Military Camp
16047,51.733333,-1.983333,Dressel 20,Cirencester,PHILEROF,UK,Military Camp
16071,51.733333,-1.983333,Dressel 20,Cirencester,HISPSAENICORONA,UK,Military Camp
16081,51.733333,-1.983333,Dressel 20,Cirencester,MIA,UK,Military Camp
16082,51.733333,-1.983333,Dressel 20,Cirencester,MIARV,UK,Military Camp
16087,51.733333,-1.983333,Dressel 20,Cirencester,QIAFS,UK,Military Camp
16140,51.733333,-1.983333,Dressel 20,Cirencester,MIM,UK,Military Camp
16141,51.733333,-1.983333,Dressel 20,Cirencester,MIM,UK,Military Camp
16168,51.733333,-1.983333,Dressel 20,Cirencester,QIMNHM,UK,Military Camp
16223,51.733333,-1.983333,Dressel 20,Cirencester,PIVLICRISPI,UK,Military Camp
16280,51.733333,-1.983333,Dressel 20,Cirencester,IMIP,UK,Military Camp
16281,51.733333,-1.983333,Dressel 20,Cirencester,LIVEI,UK,Military Camp
16294,51.733333,-1.983333,Dressel 20,Cirencester,IIIVNIMEE,UK,Military Camp
16413,51.733333,-1.983333,Dressel 20,Cirencester,CMAQOF,UK,Military Camp
16428,51.733333,-1.983333,Dressel 20,Cirencester,MAVRI,UK,Military Camp
16452,51.733333,-1.983333,Dressel 20,Cirencester,ANAR,UK,Military Camp
16455,51.733333,-1.983333,Dressel 20,Cirencester,QNDFAB,UK,Military Camp
16478,51.733333,-1.983333,Dressel 20,Cirencester,PNN,UK,Military Camp
16517,51.733333,-1.983333,Dressel 20,Cirencester,PNS,UK,Military Camp
16548,51.733333,-1.983333,Dressel 20,Cirencester,DOMS,UK,Military Camp
16567,51.733333,-1.983333,Dressel 20,Cirencester,POROPHI,UK,Military Camp
16590,51.733333,-1.983333,Dressel 20,Cirencester,CPCAMO,UK,Military Camp
16638,51.733333,-1.983333,Dressel 20,Cirencester,LQA,UK,Military Camp
16641,51.733333,-1.983333,Dressel 20,Cirencester,MQFF,UK,Military Camp
16648,51.733333,-1.983333,Dressel 20,Cirencester,PQFF,UK,Military Camp
16651,51.733333,-1.983333,Dressel 20,Cirencester,LQS,UK,Military Camp
16692,51.733333,-1.983333,Dressel 20,Cirencester,LRPHCON,UK,Military Camp
16702,51.733333,-1.983333,Dressel 20,Cirencester,ROMANI,UK,Military Camp
16707,51.733333,-1.983333,Dressel 20,Cirencester,ROMANIPALMA,UK,Military Camp
16720,51.733333,-1.983333,Dressel 20,Cirencester,RVFATITAE,UK,Military Camp
16806,51.733333,-1.983333,Dressel 20,Cirencester,LSEP,UK,Military Camp
16836,51.733333,-1.983333,Dressel 20,Cirencester,SATVRNINI,UK,Military Camp
16837,51.733333,-1.983333,Dressel 20,Cirencester,SATVRNINI,UK,Military Camp
16859,51.733333,-1.983333,Dressel 20,Cirencester,SAXOFERREO,UK,Military Camp
16860,51.733333,-1.983333,Dressel 20,Cirencester,SAXOFERRO,UK,Military Camp
16862,51.733333,-1.983333,Dressel 20,Cirencester,SAXOFERO,UK,Military Camp
16908,51.733333,-1.983333,Dressel 20,Cirencester,FSCIMNIA,UK,Military Camp
16919,51.733333,-1.983333,Dressel 20,Cirencester,FSCIMNIOANO,UK,Military Camp
16923,51.733333,-1.983333,Dressel 20,Cirencester,FHEDERASCIMNIANO,UK,Military Camp
16940,51.733333,-1.983333,Dressel 20,Cirencester,LSELSENCI,UK,Military Camp
16950,51.733333,-1.983333,Dressel 20,Cirencester,CSEMPOL,UK,Military Camp
17060,51.733333,-1.983333,Dressel 20,Cirencester,LVALVIT,UK,Military Camp
17092,51.733333,-1.983333,Dressel 20,Cirencester,VRCIN,UK,Military Camp
17119,51.733333,-1.983333,Dressel 20,Cirencester,CR,UK,Military Camp
17141,51.733333,-1.983333,Dressel 20,Cirencester,MS,UK,Military Camp
17153,51.733333,-1.983333,Dressel 20,Cirencester,Q,UK,Military Camp
17180,51.733333,-1.983333,Dressel 20,Cirencester,ASPHEDERA,UK,Military Camp
17218,51.733333,-1.983333,Dressel 20,Cirencester,SAT,UK,Military Camp
15433,51.883333,0.9,Dressel 20,Colchester,SALS,UK,Military Camp
15439,51.883333,0.9,Dressel 20,Colchester,LAM,UK,Military Camp
15441,51.883333,0.9,Dressel 20,Colchester,SAMIS,UK,Military Camp
15442,51.883333,0.9,Dressel 20,Colchester,SAMIS,UK,Military Camp
15452,51.883333,0.9,Dressel 20,Colchester,LAR,UK,Military Camp
15459,51.883333,0.9,Dressel 20,Colchester,PORLAR,UK,Military Camp
15472,51.883333,0.9,Dressel 20,Colchester,MAR,UK,Military Camp
15489,51.883333,0.9,Dressel 20,Colchester,ACIRGI,UK,Military Camp
15512,51.883333,0.9,Dressel 20,Colchester,ACIRG,UK,Military Camp
15516,51.883333,0.9,Dressel 20,Colchester,MAEALEX,UK,Military Camp
15530,51.883333,0.9,Dressel 20,Colchester,MAEMRVS,UK,Military Camp
15536,51.883333,0.9,Dressel 20,Colchester,LAEMILIRVST,UK,Military Camp
15537,51.883333,0.9,Dressel 20,Colchester,AFGRISSVS,UK,Military Camp
15548,51.883333,0.9,Dressel 20,Colchester,AGRICOLAE,UK,Military Camp
15561,51.883333,0.9,Dressel 20,Colchester,LANNISEC,UK,Military Camp
15564,51.883333,0.9,Dressel 20,Colchester,ANTHI,UK,Military Camp
15567,51.883333,0.9,Dressel 20,Colchester,CANTONIQVIETI,UK,Military Camp
15569,51.883333,0.9,Dressel 20,Colchester,GANTONIQVIETI,UK,Military Camp
15584,51.883333,0.9,Dressel 20,Colchester,GANTQVIETI,UK,Military Camp
15597,51.883333,0.9,Dressel 20,Colchester,CANTQVIT,UK,Military Camp
15630,51.883333,0.9,Dressel 20,Colchester,CAPF,UK,Military Camp
15636,51.883333,0.9,Dressel 20,Colchester,PARVA,UK,Military Camp
15645,51.883333,0.9,Dressel 20,Colchester,TATILASIATICI,UK,Military Camp
15651,51.883333,0.9,Dressel 20,Colchester,TAATIATICI,UK,Military Camp
15678,51.883333,0.9,Dressel 20,Colchester,IIAVRHERACLAEPATETFILBAR,UK,Military Camp
15706,51.883333,0.9,Dressel 20,Colchester,LCANT,UK,Military Camp
15713,51.883333,0.9,Dressel 20,Colchester,MCC,UK,Military Camp
15731,51.883333,0.9,Dressel 20,Colchester,QCC,UK,Military Camp
15746,51.883333,0.9,Dressel 20,Colchester,LCFPC,UK,Military Camp
15760,51.883333,0.9,Dressel 20,Colchester,PCHO,UK,Military Camp
15780,51.883333,0.9,Dressel 20,Colchester,QCR,UK,Military Camp
15793,51.883333,0.9,Dressel 20,Colchester,QCR,UK,Military Camp
15848,51.883333,0.9,Dressel 20,Colchester,IICAMILIMELISSI,UK,Military Camp
15857,51.883333,0.9,Dressel 20,Colchester,CIVNCTINCIVNCITIN,UK,Military Camp
15862,51.883333,0.9,Dressel 20,Colchester,MCLSP,UK,Military Camp
15863,51.883333,0.9,Dressel 20,Colchester,SCLC,UK,Military Camp
15884,51.883333,0.9,Dressel 20,Colchester,GRVM,UK,Military Camp
15885,51.883333,0.9,Dressel 20,Colchester,PORD,UK,Military Camp
15888,51.883333,0.9,Dressel 20,Colchester,CEC,UK,Military Camp
15908,51.883333,0.9,Dressel 20,Colchester,FIGEDOPPAEF,UK,Military Camp
15909,51.883333,0.9,Dressel 20,Colchester,FIGEDOPPAEFVSCIANI,UK,Military Camp
15947,51.883333,0.9,Dressel 20,Colchester,QFALBQFAP,UK,Military Camp
15953,51.883333,0.9,Dressel 20,Colchester,CFAV,UK,Military Camp
15970,51.883333,0.9,Dressel 20,Colchester,LFCL,UK,Military Camp
16013,51.883333,0.9,Dressel 20,Colchester,DFN,UK,Military Camp
16020,51.883333,0.9,Dressel 20,Colchester,LFS,UK,Military Camp
16022,51.883333,0.9,Dressel 20,Colchester,PORFS,UK,Military Camp
16023,51.883333,0.9,Dressel 20,Colchester,PORLFS,UK,Military Camp
16025,51.883333,0.9,Dressel 20,Colchester,PORLFS,UK,Military Camp
16026,51.883333,0.9,Dressel 20,Colchester,PORLFS,UK,Military Camp
16028,51.883333,0.9,Dressel 20,Colchester,PORLFS,UK,Military Camp
16033,51.883333,0.9,Dressel 20,Colchester,CFVA,UK,Military Camp
16037,51.883333,0.9,Dressel 20,Colchester,FELICIS,UK,Military Camp
16044,51.883333,0.9,Dressel 20,Colchester,QFRME,UK,Military Camp
16045,51.883333,0.9,Dressel 20,Colchester,FFVTI,UK,Military Camp
16051,51.883333,0.9,Dressel 20,Colchester,PHILO,UK,Military Camp
16052,51.883333,0.9,Dressel 20,Colchester,PHILO,UK,Military Camp
16057,51.883333,0.9,Dressel 20,Colchester,MHAS,UK,Military Camp
16088,51.883333,0.9,Dressel 20,Colchester,QIAFS,UK,Military Camp
16103,51.883333,0.9,Dressel 20,Colchester,ALB,UK,Military Camp
16111,51.883333,0.9,Dressel 20,Colchester,CIALB,UK,Military Camp
16128,51.883333,0.9,Dressel 20,Colchester,MIM,UK,Military Camp
16131,51.883333,0.9,Dressel 20,Colchester,MIM,UK,Military Camp
16136,51.883333,0.9,Dressel 20,Colchester,MIM,UK,Military Camp
16137,51.883333,0.9,Dressel 20,Colchester,MIM,UK,Military Camp
16164,51.883333,0.9,Dressel 20,Colchester,QIMF,UK,Military Camp
16175,51.883333,0.9,Dressel 20,Colchester,CIR,UK,Military Camp
16186,51.883333,0.9,Dressel 20,Colchester,AIS,UK,Military Camp
16190,51.883333,0.9,Dressel 20,Colchester,SISEN,UK,Military Camp
16191,51.883333,0.9,Dressel 20,Colchester,SISEN,UK,Military Camp
16192,51.883333,0.9,Dressel 20,Colchester,SI,UK,Military Camp
16240,51.883333,0.9,Dressel 20,Colchester,LIVNIMELISSI,UK,Military Camp
16249,51.883333,0.9,Dressel 20,Colchester,IIIVNIMELISSETMELISSE,UK,Military Camp
16283,51.883333,0.9,Dressel 20,Colchester,IVNIMISSIP,UK,Military Camp
16284,51.883333,0.9,Dressel 20,Colchester,LIVNIMELISSI,UK,Military Camp
16292,51.883333,0.9,Dressel 20,Colchester,ISSISEHEDERA,UK,Military Camp
16300,51.883333,0.9,Dressel 20,Colchester,IIIVNIETM,UK,Military Camp
16329,51.883333,0.9,Dressel 20,Colchester,GLPVDE,UK,Military Camp
16337,51.883333,0.9,Dressel 20,Colchester,SLTSAXFERR,UK,Military Camp
16338,51.883333,0.9,Dressel 20,Colchester,SLTSAXFERR,UK,Military Camp
16349,51.883333,0.9,Dressel 20,Colchester,QMCAL,UK,Military Camp
16431,51.883333,0.9,Dressel 20,Colchester,IIIMINICIORPALMA,UK,Military Camp
16434,51.883333,0.9,Dressel 20,Colchester,IIIMIICIOR,UK,Military Camp
16475,51.883333,0.9,Dressel 20,Colchester,PNN,UK,Military Camp
16477,51.883333,0.9,Dressel 20,Colchester,PNN,UK,Military Camp
16481,51.883333,0.9,Dressel 20,Colchester,PN,UK,Military Camp
16482,51.883333,0.9,Dressel 20,Colchester,PNNPALMA,UK,Military Camp
16485,51.883333,0.9,Dressel 20,Colchester,AVPNN,UK,Military Camp
16492,51.883333,0.9,Dressel 20,Colchester,PNN,UK,Military Camp
16493,51.883333,0.9,Dressel 20,Colchester,PNN,UK,Military Camp
16494,51.883333,0.9,Dressel 20,Colchester,PNN,UK,Military Camp
16519,51.883333,0.9,Dressel 20,Colchester,PNZI,UK,Military Camp
