AreaTitle,AmphoraIdentifier,AmphoricTypeTitle,SimplifiedTranscription,FullTranscription,FindingPlaceLongitude,FindingPlaceLatitude,FindingPlaceTitle,ProductionPlaceTitle,ProductionPlaceLatitude,ProductionPlaceLongitude,CountryTitle,,,,
Regensburg,18857,Dressel 20,LSLP,|L·S·L·P((amphora))|,12.119234,49.034512,"Phase 2B (Vicus 13/16, Nr. 100).",La Catria,37.648779,-5.506146,Germany,,,,
Regensburg,18858,Dressel 20,CTOSESAL?,|C·TOSSA|,12.119234,49.034512,"Phase 1B/Periode 2 (Vicus 10/15-6, Nr. 10).",,,,Germany,,,,
Regensburg,18859,Dressel 20,...M,*M|,12.119234,49.034512,Kumpfmühl,,,,Germany,,,,
Remagen,14075,Dressel 20,ACIRGIF,"ACIRGIF, sine imagine",7.238334,50.575927,Remagen,,,,Germany,,,,
Remagen,14087,Dressel 20,ACIRGI,"ACIRGI, sine imagine",7.238334,50.575927,Remagen,Itálica,37.441422,-6.044948,Germany,,,,
Remagen,14590,Dressel 20,IIIVNMELISSIETMELISSE,"IIIVNMELISSIETMELISSE, sine imagine",7.238334,50.575927,Remagen,Las Delicias,37.585951,-5.088429,Germany,,,,
Rheinhessen,27860,Dressel 20,A…ORGE,|A'(-)ORGE|,8.166667,49.833333,"Vor der Kirche, Lesefunde, 1900",,,,Germany,,,,
Rheinhessen,27861,Dressel 20,KVFICCEPACOLLEOPAR,[KV·FIC·CEPA]/[C]OL·LEOPAR'',8.166667,49.833333,"chemische Fabrik Dr. Jacob, 1924",El Pinzón,37.688935,-5.281541,Germany,,,,
Rheinhessen,27861,Dressel 20,KVFICCEPACOLLEOPAR,[KV·FIC·CEPA]/[C]OL·LEOPAR'',8.166667,49.833333,"chemische Fabrik Dr. Jacob, 1924",El Portillo,37.695332,-5.291723,Germany,,,,
Rheinhessen,27861,Dressel 20,KVFICCEPACOLLEOPAR,[KV·FIC·CEPA]/[C]OL·LEOPAR'',8.166667,49.833333,"chemische Fabrik Dr. Jacob, 1924",Madueño,37.687599,-5.274237,Germany,,,,
Rheinhessen,27862,Dressel 20,QIM…,|QIM+,8.166667,49.833333,Bad Kreuznach,,,,Germany,,,,
Rheinhessen,27863,Dressel 20,SISEN,|SIS^EN|,8.166667,49.833333,Bad Kreuznach,La Catria,37.648779,-5.506146,Germany,,,,
Rheinhessen,27865,Dressel 20,PMV,|PMV|,8.166667,49.833333,canabae,,,,Germany,,,,
Rheinhessen,27866,Dressel 20,IIIVNMELISSIETMELISSE,[IIIV]N'[M]ELSS''[I]|/[ET]MELIS'SE|,8.166667,49.833333,Tierhäupter,Las Delicias,37.585951,-5.088429,Germany,,,,
Rheinhessen,27867,Dressel 20,LIDFITAL,|L'I'D'FIT^AL|,8.166667,49.833333,Bad Kreuznach,,,,Germany,,,,
Rheinhessen,27868,Dressel 20,MIM,|MIM|,8.166667,49.833333,Bad Kreuznach,La Catria,37.648779,-5.506146,Germany,,,,
Rheinhessen,27868,Dressel 20,MIM,|MIM|,8.166667,49.833333,Bad Kreuznach,Peñaflor,37.70557,-5.348518,Germany,,,,
Rheinhessen,27869,Dressel 20,IIIENNIIVL,[II]IENN[^I]I'VL,8.166667,49.833333,Bad Kreuznach,huerta del río,37.660348,-5.507948,Germany,,,,
Rheinhessen,27871,Dressel 20,CEFP,|CEFP|,8.166667,49.833333,Bad Kreuznach,La Catria,37.648779,-5.506146,Germany,,,,
Rheinhessen,27872,Dressel 20,VIRCIN,|VIRCIN|,8.166667,49.833333,"chemische Fabrik Dr. Jacob, 1924",Villar de Brenes,37.536615,-5.900952,Germany,,,,
Rheinhessen,27873,Dressel 20,AELFO,|AELFO|,8.166667,49.833333,Kastellgrabung 1977/78,La Catria,37.648779,-5.506146,Germany,,,,
Rheinhessen,27875,Dressel 20,DOMS,|DOMS|,8.166667,49.833333,"Kastellgelände, Aushub 3. Gymnasium",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Rheinhessen,27876,Dressel 20,SCALCELS,|SCA^LCEL[S],8.166667,49.833333,Villa,Cerro de los Pesebres,37.752937,-5.211861,Germany,,,,
Rheinhessen,27877,Dressel 20,EROTICI,|EROTICI|,8.166667,49.833333,"Vor der Kirche, Römische Villa, 5.3.1998",,,,Germany,,,,
Rheinhessen,27878,Dressel 20,PRI…,|PRI*,8.166667,49.833333,Bingen,,,,Germany,,,,
Rheinhessen,27879,Dressel 20,LCAX & LCNX & LCMX,|LCA~X| & |LCN^X| & |LCM^X|,8.166667,49.833333,Abböschungarbeiten für die linksrheinische Eisenbhan,,,,Germany,,,,
Rheinhessen,27880,Dressel 20,DOMS,|DOMS|,8.166667,49.833333,Bad Kreuznach,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Rheinhessen,27881,Dressel 20,LAL,|L·A·L|,8.166667,49.833333,Bad Kreuznach,Las Valbuenas,37.65358,-5.184784,Germany,,,,
Rheinhessen,27881,Dressel 20,LAL,|L·A·L|,8.166667,49.833333,Bad Kreuznach,Tarancón,37.649374,-5.197134,Germany,,,,
Rheinhessen,27882,Dressel 20,VIRC,|VIRC|,8.166667,49.833333,Bad Kreuznach,Villar de Brenes,37.536615,-5.900952,Germany,,,,
Rheinhessen,27883,Dressel 20,CANTONIQVIETI,[CAN^T]ON^IQVI^E''T''I''|,8.166667,49.833333,Bad Kreuznach,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Rheinhessen,27885,Dressel 20,RAM & MAR,|RAM| & |MAr|,8.166667,49.833333,Bad Kreuznach,,,,Germany,,,,
Rheinhessen,27886,Dressel 20,LFCAGAL,|LFC·A·GAL,8.166667,49.833333,Bad Kreuznach,Alcotrista,37.614189,-5.115609,Germany,,,,
Rheinhessen,27887,Dressel 20,EXOFCBEL,[EXO]F''C'B'E'L,8.166667,49.833333,"Industriestrasse, Firma Hercules, Profil E-F, Bl. 13.4, Fundstück-Nr. 20, 8.9.1999",,,,Germany,,,,
Rheinhessen,27887,Dressel 20,EXOFCBEL,E'XOF'C'BEL,8.166667,49.833333,"Industriestrasse, Firma Hercules, Profil E-F, Bl. 13.4, Fundstück-Nr. 20, 8.9.1999",,,,Germany,,,,
Rheinhessen,27888,Dressel 20,IIIENNIVL((PALMA)),IIIE'N'N^IIV^L((palma))|,8.166667,49.833333,Bad Kreuznach,huerta del río,37.660348,-5.507948,Germany,,,,
Rheinhessen,27889,Dressel 20,IICAMILIMELISSI,|IICAMILI|/|MELISSI|,8.166667,49.833333,Kastell,Arva,37.623647,-5.604665,Germany,,,,
Rheinhessen,27889,Dressel 20,IICAMILIMELISSI,|IICAMILI|/|MELISSI|,8.166667,49.833333,Kastell,Las Delicias,37.585951,-5.088429,Germany,,,,
Rheinhessen,27890,Dressel 20,AGRICOLAE,|AGRICOLA^E|,8.166667,49.833333,Bad Kreuznach,Casa de Mingaobez,37.80185,-5.072722,Germany,,,,
Rheinhessen,27891,Dressel 20,QFLVPI,Q·F·LVPI|,8.166667,49.833333,"Friedhofstrasse, 1950",Las Sesenta,37.66096,-5.413805,Germany,,,,
Rheinhessen,27892,Dressel 20,PORCPR,|PORC·PR|,8.166667,49.833333,Bad Kreuznach,La Catria,37.648779,-5.506146,Germany,,,,
Rheinhessen,27895,Dressel 20,CALPVRN,|CA^LPV^R·N|,8.166667,49.833333,Eisenbahnbau,,,,Germany,,,,
Rheinhessen,27896,Dressel 20,ACIRGIF,|ACIRGIF|,8.166667,49.833333,"Constrasse, Haus Espenschied, Grab 2, 8.4.1914",,,,Germany,,,,
Rheinhessen,30669,Dressel 20,…PA,+P·A|,8.166667,49.833333,Baz Kreunach,,,,Germany,,,,
Rheinhessen,36999,Dressel 20,ACIRGI,"ACIRGI, sine imagine",8.166667,49.833333,Abböschungarbeiten für die linksrheinische Eisenbhan,Itálica,37.441422,-6.044948,Germany,,,,
Rheinzabern,13946,Dressel 20,LAF,"LAF, sine imagine",8.279373,49.117784,Rheinzabern,La Catria,37.648779,-5.506146,Germany,,,,
Rheinzabern,14243,Dressel 20,DEDIMVS,"DEDIMVS, sine imagine",8.279373,49.117784,"Rheinzabern, Kr.Germersheim",,,,Germany,,,,
Rheinzabern,14277,Dressel 20,EVETYCHI...,"EVETYCHI+, sine imagine",8.279373,49.117784,Rheinzabern,,,,Germany,,,,
Rheinzabern,14342,Dressel 20,SFE,[S·F·E],8.279373,49.117784,"Rheinzabern, Kr.Germersheim",,,,Germany,,,,
Riegel am Kaiserstuhl,14057,Dressel 20,PATV?,PA^T'V|,7.749145,48.151113,Neubau Gemeindewohnhaus 1956,,,,Germany,,,,
Risstissen,14025,Dressel 20,CANTONIQVIETI,|C·AN^TON^IQVI^E[TI],9.825866,48.270991,Risstissen,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Risstissen,14779,Dressel 20,PASSERARI?,|[P]ASS·ERAr^i|,9.825866,48.270991,Bahnhofstrasse,La Umbría de Moratalla,37.785936,-5.185289,Germany,,,,
Rommerskirchen,32244,Dressel 20,ACIRGI,|ACIRGI|,6.692361,51.035167,Hoeningen,Itálica,37.441422,-6.044948,Germany,,,,
Rommerskirchen,32245,Dressel 20,QVIN…,|QVIN+,6.692361,51.035167,Nettesheim-Butzheim,,,,Germany,,,,
Rommerskirchen,32246,Dressel 20,QMR,QMR|,6.692361,51.035167,Gill,,,,Germany,,,,
Rommerskirchen,32247,Dressel 20,MR,|MR.,6.692361,51.035167,Gill,,,,Germany,,,,
Rommerskirchen,32248,Dressel 20,VIII,VIII·,6.692361,51.035167,Sinsteden,,,,Germany,,,,
Rommerskirchen,7337,Dressel 20,GMMF,|G'·M·M·F|,6.692361,51.035167,Nettesheim-Butzheim,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Rommerskirchen,7341,Dressel 20,LIVNIMELISSI,LIVNIM'|/[ELI]S·SI|,6.692361,51.035167,Oekhoven,Las Delicias,37.585951,-5.088429,Germany,,,,
Rosbach von der Höhe,14229,Dressel 20,PCICELI,[PC]ICE[LI],8.716667,50.3,Kastell Kapersburg,Arva,37.623647,-5.604665,Germany,,,,
Rosbach von der Höhe,14379,Dressel 20,CFSAR?,C·F'SAR|,8.716667,50.3,Kastell Kapersburg,,,,Germany,,,,
Rottenburg,11980,Dressel 20,QCM,|Q·CM|,8.93975,48.476092,Lesefund ohne nähere Fundortangabe,,,,Germany,,,,
Rottenburg,11989,Dressel 20,QIMNFN,|Q·IMN'F'N',8.93975,48.476092,Sülchenstrasse,,,,Germany,,,,
Rottenburg,11997,Dressel 20,QMS?,|Q]MS|,8.93975,48.476092,"Eugen-Bolz-Platz, 40 m öst. des bischöflichen Palais und 10 m süd. des Kriegerdenkmals von 1870/71(8 X 10 m)",La Catria,37.648779,-5.506146,Germany,,,,
Rottenburg,12004,Dressel 20,POROCC...,|P^OROCC+,8.93975,48.476092,Rottenburg,,,,Germany,,,,
Rottenburg,12007,Dressel 20,FSCIMNIANO,[F]SCIM|/|NIANO|,8.93975,48.476092,"Königstrasse 50, Grabung LDA Ba.-Wü.1976. Aus Schicht, die mit mittelalterlichen Fund.durh.war",Las Delicias,37.585951,-5.088429,Germany,,,,
Rottenburg,14448,Dressel 20,CIALB,"CIALB, sine imagine",8.93975,48.476092,Rottenburg,Malpica,37.671559,-5.20847,Germany,,,,
Rottenburg,14653,Dressel 20,QMS,"QMS, sine imagine",8.93975,48.476092,"Rottenburg, Kr.Tübingen, Eugen-Bolz-Platz",La Catria,37.648779,-5.506146,Germany,,,,
Rottenburg,14727,Dressel 20,DOMS,"DOMS, sine imagine",8.93975,48.476092,"Rottenburg, Kr.Tübingen",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Rottweil,11977,Dressel 20,BELSI,|BEL'S[I],8.618248,48.168228,Firma Mahle 1986. Parz.-Nr.964/3,,,,Germany,,,,
Rottweil,11992,Dressel 20,QIVLI...,|QIVLI'+,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,11993,Dressel 20,ALFO,[A]L'FO+,8.618248,48.168228,Firma Mahle 1986. Parz.-Nr.969/3,La Catria,37.648779,-5.506146,Germany,,,,
Rottweil,12006,Dressel 20,ROMANI,|R'OM^AN^I((palma))|,8.618248,48.168228,Firma Mahle 1986. Parz.-Nr.999/3,,,,Germany,,,,
Rottweil,12010,Dressel 20,VRITTIET...,|V^RI^TT^IE^T+,8.618248,48.168228,Firma Mahle 1985. Parz.-Nr.969/3,,,,Germany,,,,
Rottweil,12011,Dressel 20,VIRGIN,VIRGIN|,8.618248,48.168228,rechs der Käfertalerstrasse,Villar de Brenes,37.536615,-5.900952,Germany,,,,
Rottweil,12014,Dressel 20,...O...P?,+O[-]P+,8.618248,48.168228,"Firma Mahle 1985. Fläche 4f, Planum 0-1",,,,Germany,,,,
Rottweil,13954,Dressel 20,QAGEMELLI,|QAGEM'E'L'[LI],8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,13968,Dressel 20,LAPAEP?,|L·A·P'A'E'P''|,8.618248,48.168228,Altstadt/ Hochmaueren,,,,Germany,,,,
Rottweil,13969,Dressel 20,LAEPAE...,"|L·A^EP'AE'|, bis impressum est",8.618248,48.168228,Rottweil,La Catria,37.648779,-5.506146,Germany,,,,
Rottweil,14013,Dressel 20,MANNISATVR,|MANN^ISAT^V^R|,8.618248,48.168228,Rottweil,Casa del Encinarejo Bajo,37.781637,-5.183766,Germany,,,,
Rottweil,14022,Dressel 20,CANTONIQVIETI,|C·AN^TON^I·QVI^E'T^I'|,8.618248,48.168228,Rottweil,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Rottweil,14029,Dressel 20,CANTONIQVIETI,[CA]N^TON^IQVI^ET^I|,8.618248,48.168228,Rottweil,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Rottweil,14040,Dressel 20,CANTQ,|C·A^N^T·Q|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14063,Dressel 20,TAAPA,|TAAPA|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14064,Dressel 20,TAASITICIPC,[TAASI]T^I'C^IP·C|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14101,Dressel 20,AGRICOLAE,|AGR'I'COLA'E'|,8.618248,48.168228,Rottweil,Casa de Mingaobez,37.80185,-5.072722,Germany,,,,
Rottweil,14130,Dressel 20,QCC,|Q·C·C|,8.618248,48.168228,Rottweil,Las Sesenta,37.66096,-5.413805,Germany,,,,
Rottweil,14131,Dressel 20,QCC,[Q·CC,8.618248,48.168228,Rottweil,Las Sesenta,37.66096,-5.413805,Germany,,,,
Rottweil,14147,Dressel 20,LCFPCE,|L{C·}F·P·{C·}E|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14148,Dressel 20,LCFPCE & LCFPGE,|L''·C''·F''·P'·C''·E''| & |L''·C''·F''·P'·G''E''|,8.618248,48.168228,"Sulz, Kr.Rottweil",,,,Germany,,,,
Rottweil,14194,Dressel 20,QCR,QCR|,8.618248,48.168228,Rottweil,Sevilla,37.389076,-5.984443,Germany,,,,
Rottweil,14195,Dressel 20,QCR,QCR|,8.618248,48.168228,Rottweil,Sevilla,37.389076,-5.984443,Germany,,,,
Rottweil,14212,Dressel 20,LCT,|L·C·T|,8.618248,48.168228,Rottweil,Tierras del Judío,37.67122,-5.222501,Germany,,,,
Rottweil,14223,Dressel 20,PCLODIICELI,|PCLOD^IICELI|,8.618248,48.168228,Rottweil,Arva,37.623647,-5.604665,Germany,,,,
Rottweil,14226,Dressel 20,PCLODIICELI,[P]CL'ODICE^L'I',8.618248,48.168228,Rottweil,Arva,37.623647,-5.604665,Germany,,,,
Rottweil,14239,Dressel 20,CALPC,|CALP·C|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14264,Dressel 20,IIIENNIORIVLISAE,|IIIE'NNIORIVL^ISAE|,8.618248,48.168228,Rottweil,huerta del río,37.660348,-5.507948,Germany,,,,
Rottweil,14333,Dressel 20,QFC,|Q·F·[C],8.618248,48.168228,Rottweil,Peñaflor,37.70557,-5.348518,Germany,,,,
Rottweil,14375,Dressel 20,QFRSTSIP,|QFRSTSI'P|,8.618248,48.168228,Rottweil,Arva,37.623647,-5.604665,Germany,,,,
Rottweil,14381,Dressel 20,LFSEC,|LFSE{C·}|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14386,Dressel 20,MFLAVIE,M''FLAVIE|,8.618248,48.168228,"Sulz, Kr.Rottweil",,,,Germany,,,,
Rottweil,14387,Dressel 20,MFLAVITITVRI,|M·FLA^V^I·TI^'TVR'^I'|,8.618248,48.168228,Rottweil,Casa de Mingaobez (Este),37.805603,-5.07692,Germany,,,,
Rottweil,14397,Dressel 20,LGG,|L((hedera))G((hedera))G|,8.618248,48.168228,Rottweil,Arva,37.623647,-5.604665,Germany,,,,
Rottweil,14397,Dressel 20,LGG,|L((hedera))G((hedera))G|,8.618248,48.168228,Rottweil,Villar Tesoro,37.588861,-5.626636,Germany,,,,
Rottweil,14415,Dressel 20,MIAPM,|M·I·APM|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14452,Dressel 20,CIALBANIC,|C·IA^L^BA^N^IC|,8.618248,48.168228,Fläche 39/41 aus Kellerschicht 8 zusammen mit südgallischer Terra Sigillata (Metopenstil).,Malpica,37.671559,-5.20847,Germany,,,,
Rottweil,14495,Dressel 20,QIMF,|Q'IMF'|,8.618248,48.168228,Rottweil,El Judío,37.624871,-5.550459,Germany,,,,
Rottweil,14505,Dressel 20,QIMFS?,[QI]M'F'[S],8.618248,48.168228,"Fläche 5,1-2 aus Grube Befund nº142 N",,,,Germany,,,,
Rottweil,14538,Dressel 20,ISMILOF,"ISMILOF, sine imagine",8.618248,48.168228,Rottweil,Villar de Brenes,37.536615,-5.900952,Germany,,,,
Rottweil,14544,Dressel 20,PIVLICRISPI,PIV^LICR^I'S'P^I'|,8.618248,48.168228,"Befund Fläche 67, unter Planum 3 aus Grube Befund-nº227",El Marchante,37.630921,-5.452824,Germany,,,,
Rottweil,14546,Dressel 20,PIVLICRISPI,[P]I'V^L·CR^IS·P^I|,8.618248,48.168228,Rottweil,El Marchante,37.630921,-5.452824,Germany,,,,
Rottweil,14595,Dressel 20,CIVVALB,|CIVVAL''B|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14614,Dressel 20,...PMHPOR,[P]MHP>OR|,8.618248,48.168228,Rottweil,La Catria,37.648779,-5.506146,Germany,,,,
Rottweil,14630,Dressel 20,PMRFN,|P''M'R''F''N''|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14644,Dressel 20,QMR,|QMR'|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14645,Dressel 20,QMR,|QMR|,8.618248,48.168228,Mainz,,,,Germany,,,,
Rottweil,14646,Dressel 20,MMRP,M~MRP''|,8.618248,48.168228,Rottweil,Álamo Alto,37.635985,-5.511535,Germany,,,,
Rottweil,14646,Dressel 20,MMRP,M~MRP''|,8.618248,48.168228,Rottweil,La Catria,37.648779,-5.506146,Germany,,,,
Rottweil,14647,Dressel 20,MMRP?,MM'R'P'|,8.618248,48.168228,Kastell Marienfels,Álamo Alto,37.635985,-5.511535,Germany,,,,
Rottweil,14647,Dressel 20,MMRP?,MM'R'P'|,8.618248,48.168228,Kastell Marienfels,La Catria,37.648779,-5.506146,Germany,,,,
Rottweil,14702,Dressel 20,SNR,|SNR|,8.618248,48.168228,Rottweil,La Catria,37.648779,-5.506146,Germany,,,,
Rottweil,14747,Dressel 20,APG,A·P'·G(-)|,8.618248,48.168228,"Fläche 60,3-4",,,,Germany,,,,
Rottweil,14755,Dressel 20,LPCHFILI,|LPCHFILI|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14764,Dressel 20,CPMC,"CPMC, sine imagine",8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14765,Dressel 20,CPMC,|CPMC|,8.618248,48.168228,Stuttgart,,,,Germany,,,,
Rottweil,14768,Dressel 20,LPMS,|L·P·M·S|,8.618248,48.168228,Rottweil,Haza del Olivo,37.661787,-5.486442,Germany,,,,
Rottweil,14769,Dressel 20,PMPS,P·M·P·S|,8.618248,48.168228,Stuttgart-Bad Cannstatt,,,,Germany,,,,
Rottweil,14776,Dressel 20,QPPRYX,|QPPRIX|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14778,Dressel 20,PASSERARI,|PASSERAR^I|,8.618248,48.168228,Abraum gegenüber Steinwand,La Umbría de Moratalla,37.785936,-5.185289,Germany,,,,
Rottweil,14795,Dressel 20,LQS,|L·Q·S·|,8.618248,48.168228,Orpheusstr.,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Rottweil,14830,Dressel 20,MRI,|M·R··I((palma))|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14856,Dressel 20,LSLP,|L·S'·L'·P'((anfora))|,8.618248,48.168228,Rottweil,La Catria,37.648779,-5.506146,Germany,,,,
Rottweil,14869,Dressel 20,QSP,[Q·S·P(palma)],8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14870,Dressel 20,QSP,|Q·S·P((palma))|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14872,Dressel 20,QSP,[Q]S·P|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14885,Dressel 20,MSEMPHEL,|MS^EM^PH^EL|,8.618248,48.168228,"Fläche 1,1-2, Grube Befund-Nr.7",,,,Germany,,,,
Rottweil,14896,Dressel 20,CSTERPAVLLINI,|CST^E^RPA^V^LL^IN^I|,8.618248,48.168228,Rottweil,Las Sesenta,37.66096,-5.413805,Germany,,,,
Rottweil,14898,Dressel 20,CSTERPAVLLINI,|CST^E^RPA^V^LL^IN^I',8.618248,48.168228,Rottweil,Las Sesenta,37.66096,-5.413805,Germany,,,,
Rottweil,14899,Dressel 20,CSTERPAVLLINI,[CST^E^RP]A^V^LL^IN^I|,8.618248,48.168228,"Fläche 4b/runter Planum 1 aus Holzbrunnen, Befund Nr.57/58",Las Sesenta,37.66096,-5.413805,Germany,,,,
Rottweil,14900,Dressel 20,SAENIANAN,|SA^EN^IA^NA[N].,8.618248,48.168228,"Handwerkerbau, Fläche 58,1-2, Befund Nr.93",,,,Germany,,,,
Rottweil,14905,Dressel 20,CECSAENI & CLCSAENI,|C'E'C'·SA^EN^I|,8.618248,48.168228,"Altsadt, Filztal 8",,,,Germany,,,,
Rottweil,14931,Dressel 20,SCAVEN & SCAVEM,S'CA·VE[N] & S'CA·VE[M],8.618248,48.168228,Rottweil,Cerro de los Pesebres,37.752937,-5.211861,Germany,,,,
Rottweil,14942,Dressel 20,SVCESSI,SVCESS'[I]|,8.618248,48.168228,"Fläche 1., e-d, 1.Planum, Holzbauhorizont ?",El Temple,37.809123,-4.967047,Germany,,,,
Rottweil,14961,Dressel 20,PVFAVSTINI,|P·VFA^VST^I[N^I]|,8.618248,48.168228,Kr. Rottweil,,,,Germany,,,,
Rottweil,14962,Dressel 20,PVFAVSTINI,"PVFAVSTINI, sine imagine",8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14972,Dressel 20,LVALTROPHIMI,|{L·}V^A^LT^ROP^H^IM^I|,8.618248,48.168228,Rottweil,Arva,37.623647,-5.604665,Germany,,,,
Rottweil,14981,Dressel 20,LVIBICHROMI?,|LVBCH^ROM'|,8.618248,48.168228,dort nach dem Ende von Kastell III,,,,Germany,,,,
Rottweil,14996,Dressel 20,VRITIPVS,|V^RI^T^IPVS|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Rottweil,14998,Dressel 20,VRITTIP & VRITTIF,|V^RI^TT^IP'| & |V^RI^TT^IF'|,8.618248,48.168228,Rottweil,,,,Germany,,,,
Saalburg,13941,Dressel 20,GAF,|G·A·F'',8.566917,50.271515,Saalburg,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Saalburg,13949,Dressel 20,CAFFP,|CAFFP|,8.566917,50.271515,Saalburg,,,,Germany,,,,
Saalburg,13950,Dressel 20,CAFSM,|C·AFSM|,8.566917,50.271515,Saalburg,,,,Germany,,,,
Saalburg,13967,Dressel 20,LVALEME?,|LV'[A]L[E]M'E|,8.566917,50.271515,Saalburg,Dehesa de Arriba,37.806796,-5.084004,Germany,,,,
Saalburg,13990,Dressel 20,LAEL,|L((hedera))AE*,8.566917,50.271515,Saalburg,Las Valbuenas,37.65358,-5.184784,Germany,,,,
Saalburg,13994,Dressel 20,CAESM,"CAESM, sine imagine",8.566917,50.271515,hinter canabae,,,,Germany,,,,
Saalburg,14001,Dressel 20,MAEMRVS,M^A^EM^RVS,8.566917,50.271515,aus dem Wehrgang,Arva,37.623647,-5.604665,Germany,,,,
Saalburg,14051,Dressel 20,PAPRV,|P''APRV|,8.566917,50.271515,Saalburg,,,,Germany,,,,
Saalburg,14060,Dressel 20,PATTO,"PATTO, sine imagine",8.566917,50.271515,Saalburg,,,,Germany,,,,
Saalburg,14079,Dressel 20,ACIRGI,|ACIRGI|,8.566917,50.271515,Saalburg,Itálica,37.441422,-6.044948,Germany,,,,
Saalburg,14080,Dressel 20,ACIRGI,"ACIRGI, sine imagine",8.566917,50.271515,Saalburg,Itálica,37.441422,-6.044948,Germany,,,,
Saalburg,14094,Dressel 20,MSMACIRGI,[M]·S·M'/|ACIRG'[I],8.566917,50.271515,Saalburg,,,,Germany,,,,
Saalburg,14111,Dressel 20,BELIC,|BELIC|,8.566917,50.271515,Saalburg,Cortijo del Romero,37.72246,-5.245671,Germany,,,,
Saalburg,14114,Dressel 20,BEL,|BEL|,8.566917,50.271515,Saalburg,,,,Germany,,,,
Saalburg,14116,Dressel 20,BELI,[B]ELI|,8.566917,50.271515,Saalburg,Cortijo del Romero,37.72246,-5.245671,Germany,,,,
Saalburg,14118,Dressel 20,BVRB,|BVRB|,8.566917,50.271515,Kastell Niederbieber,,,,Germany,,,,
Saalburg,14126,Dressel 20,MCC,|MCC|,8.566917,50.271515,Saalburg,Cerro de los Pesebres,37.752937,-5.211861,Germany,,,,
Saalburg,14126,Dressel 20,MCC,|MCC|,8.566917,50.271515,Saalburg,Madueño,37.687599,-5.274237,Germany,,,,
Saalburg,14127,Dressel 20,MCC,|MCC|,8.566917,50.271515,hinter der westlichen Canabaereihe,Cerro de los Pesebres,37.752937,-5.211861,Germany,,,,
Saalburg,14127,Dressel 20,MCC,|MCC|,8.566917,50.271515,hinter der westlichen Canabaereihe,Madueño,37.687599,-5.274237,Germany,,,,
Saalburg,14134,Dressel 20,QCCC,|Q''·C·CC|,8.566917,50.271515,Saalburg,,,,Germany,,,,
Saalburg,14136,Dressel 20,QCCE,|Q·C·CE|,8.566917,50.271515,Saalburg,Las Sesenta,37.66096,-5.413805,Germany,,,,
Saalburg,14137,Dressel 20,QCCE,|Q'C·CE'|,8.566917,50.271515,Saalburg,Las Sesenta,37.66096,-5.413805,Germany,,,,
Saalburg,14141,Dressel 20,QCCL,"QCCL, sine imagine",8.566917,50.271515,Saalburg,Las Sesenta,37.66096,-5.413805,Germany,,,,
Saalburg,14154,Dressel 20,LCHE,|LCHE|,8.566917,50.271515,Saalburg,La Catria,37.648779,-5.506146,Germany,,,,
Saalburg,14155,Dressel 20,PCHO,|P'CH'O'|,8.566917,50.271515,Saalburg,La Graja,37.678539,-5.224417,Germany,,,,
Saalburg,14157,Dressel 20,PCHO,[P]CHO',8.566917,50.271515,Saalburg,La Graja,37.678539,-5.224417,Germany,,,,
Saalburg,14162,Dressel 20,SCLH,[S]CLH|,8.566917,50.271515,Saalburg,,,,Germany,,,,
Saalburg,14163,Dressel 20,SCLT,|SCLT|,8.566917,50.271515,Saalburg,Malpica Sur,37.67842,-5.21428,Germany,,,,
